,Algorithm,n,time,max fs size,mean MSE,budget,r2
45,SHAP-IQ,10,0.13450217247009277,2,,112.0,0.8812688349299129
46,SHAP-IQ,10,0.13503813743591309,2,,112.0,0.9143614113282282
47,SHAP-IQ,10,0.13614201545715332,2,,112.0,0.8289233769143107
48,SHAP-IQ,10,0.13550472259521484,2,,112.0,0.9094281780533021
49,SHAP-IQ,10,0.13510942459106445,2,,112.0,0.8953993730202332
50,SHAP-IQ,10,0.1367042064666748,2,,112.0,0.8851775874387757
51,SHAP-IQ,10,0.16171622276306152,2,,133.0,0.8959519177087605
52,SHAP-IQ,10,0.1634843349456787,2,,133.0,0.9145521348777003
53,SHAP-IQ,10,0.1619265079498291,2,,133.0,0.8433418988199328
54,SHAP-IQ,10,0.16083168983459473,2,,133.0,0.881172888899207
55,SHAP-IQ,10,0.16021037101745605,2,,133.0,0.9284172424886205
56,SHAP-IQ,10,0.16020536422729492,2,,133.0,0.9066086922254171
57,SHAP-IQ,10,0.16177701950073242,2,,133.0,0.8840376442601178
58,SHAP-IQ,10,0.16249752044677734,2,,133.0,0.8939216795350247
59,SHAP-IQ,10,0.16268229484558105,2,,133.0,0.9159347236875122
60,SHAP-IQ,10,0.16121411323547363,2,,133.0,0.8825905967004348
61,SHAP-IQ,10,0.18817830085754395,2,,153.0,0.889461418673756
62,SHAP-IQ,10,0.1849832534790039,2,,153.0,0.9240753668197608
63,SHAP-IQ,10,0.18520092964172363,2,,153.0,0.9240753675535781
64,SHAP-IQ,10,0.18443703651428223,2,,153.0,0.9238521350893049
65,SHAP-IQ,10,0.18742012977600098,2,,153.0,0.9244518139721389
66,SHAP-IQ,10,0.1864948272705078,2,,153.0,0.9265932703607712
67,SHAP-IQ,10,0.18904328346252441,2,,153.0,0.9313266720583933
68,SHAP-IQ,10,0.18435072898864746,2,,153.0,0.930286932095972
69,SHAP-IQ,10,0.18621134757995605,2,,153.0,0.917713050750649
70,SHAP-IQ,10,0.18576955795288086,2,,153.0,0.915424406765812
71,SHAP-IQ,10,0.2119135856628418,2,,174.0,0.9451172929162501
72,SHAP-IQ,10,0.2100982666015625,2,,174.0,0.9394788385305373
73,SHAP-IQ,10,0.2129218578338623,2,,174.0,0.941956063485049
74,SHAP-IQ,10,0.21301913261413574,2,,174.0,0.9316773860179023
75,SHAP-IQ,10,0.21173334121704102,2,,174.0,0.9517115869373165
76,SHAP-IQ,10,0.21329283714294434,2,,174.0,0.9127120768528872
77,SHAP-IQ,10,0.21264910697937012,2,,174.0,0.9365845996578752
78,SHAP-IQ,10,0.21265506744384766,2,,174.0,0.9517433519921682
79,SHAP-IQ,10,0.21237564086914062,2,,174.0,0.9386026417897078
80,SHAP-IQ,10,0.21411943435668945,2,,174.0,0.9270243926134045
81,SHAP-IQ,10,0.23734259605407715,2,,194.0,0.957417558160669
82,SHAP-IQ,10,0.24234962463378906,2,,194.0,0.9413639013895492
83,SHAP-IQ,10,0.2398998737335205,2,,194.0,0.9517604322580941
84,SHAP-IQ,10,0.2391054630279541,2,,194.0,0.9296397094412726
85,SHAP-IQ,10,0.23601245880126953,2,,194.0,0.9537668104368774
86,SHAP-IQ,10,0.23853206634521484,2,,194.0,0.9440125331308429
87,SHAP-IQ,10,0.23659276962280273,2,,194.0,0.9480739936444951
88,SHAP-IQ,10,0.23845791816711426,2,,194.0,0.9070169103259307
89,SHAP-IQ,10,0.24099516868591309,2,,194.0,0.9345616444542129
90,SHAP-IQ,10,0.23919010162353516,2,,194.0,0.9309984174083258
91,SHAP-IQ,10,0.2676823139190674,2,,215.0,0.9311531585039382
92,SHAP-IQ,10,0.2703261375427246,2,,215.0,0.9467984913889695
93,SHAP-IQ,10,0.2645134925842285,2,,215.0,0.938396969139565
94,SHAP-IQ,10,0.26839160919189453,2,,215.0,0.9377162679570378
95,SHAP-IQ,10,0.2666454315185547,2,,215.0,0.9445947539247375
96,SHAP-IQ,10,0.26535654067993164,2,,215.0,0.931202684373559
97,SHAP-IQ,10,0.2639904022216797,2,,215.0,0.947654851830926
98,SHAP-IQ,10,0.2649216651916504,2,,215.0,0.9446653619937896
99,SHAP-IQ,10,0.2672007083892822,2,,215.0,0.9543942933218285
100,SHAP-IQ,10,0.2645294666290283,2,,215.0,0.9595284508509776
101,SHAP-IQ,10,0.2930490970611572,2,,235.0,0.9362153857153741
102,SHAP-IQ,10,0.2939023971557617,2,,235.0,0.9473783574838435
103,SHAP-IQ,10,0.29498767852783203,2,,235.0,0.9623278310189981
104,SHAP-IQ,10,0.29303812980651855,2,,235.0,0.9451831213661135
105,SHAP-IQ,10,0.29786157608032227,2,,235.0,0.9575606828776263
106,SHAP-IQ,10,0.2952566146850586,2,,235.0,0.9599439912787233
107,SHAP-IQ,10,0.29717254638671875,2,,235.0,0.9546277708251074
108,SHAP-IQ,10,0.29921531677246094,2,,235.0,0.9523951608873734
109,SHAP-IQ,10,0.2931184768676758,2,,235.0,0.9635827285098
110,SHAP-IQ,10,0.2918694019317627,2,,235.0,0.9445424601392881
111,SHAP-IQ,10,0.3266947269439697,2,,256.0,0.9602170115703405
112,SHAP-IQ,10,0.32518506050109863,2,,256.0,0.9590259900347696
113,SHAP-IQ,10,0.3232567310333252,2,,256.0,0.9596857554300253
114,SHAP-IQ,10,0.32289624214172363,2,,256.0,0.9680102781998673
115,SHAP-IQ,10,0.3263576030731201,2,,256.0,0.9705570821184536
116,SHAP-IQ,10,0.3251001834869385,2,,256.0,0.9622493094455644
117,SHAP-IQ,10,0.32260632514953613,2,,256.0,0.9500560446878477
118,SHAP-IQ,10,0.32172393798828125,2,,256.0,0.9579237649414805
119,SHAP-IQ,10,0.322648286819458,2,,256.0,0.9580414740156667
120,SHAP-IQ,10,0.32160377502441406,2,,256.0,0.9722346594249528
121,SHAP-IQ,10,0.2565622329711914,2,,276.0,0.9667236010574709
122,SHAP-IQ,10,0.2564108371734619,2,,276.0,0.9688477887382874
123,SHAP-IQ,10,0.2547154426574707,2,,276.0,0.9768561081790669
124,SHAP-IQ,10,0.2573370933532715,2,,276.0,0.9676468616059117
125,SHAP-IQ,10,0.25862884521484375,2,,276.0,0.9540617595399581
126,SHAP-IQ,10,0.25585508346557617,2,,276.0,0.9751692831497156
127,SHAP-IQ,10,0.25748586654663086,2,,276.0,0.9691287728779423
128,SHAP-IQ,10,0.25791335105895996,2,,276.0,0.9653330626675445
129,SHAP-IQ,10,0.25578951835632324,2,,276.0,0.9734259132245381
130,SHAP-IQ,10,0.25597405433654785,2,,276.0,0.9691698804236297
131,SHAP-IQ,10,0.28410792350769043,2,,297.0,0.9775000260195323
132,SHAP-IQ,10,0.28359222412109375,2,,297.0,0.9718227336878985
133,SHAP-IQ,10,0.282926082611084,2,,297.0,0.9675607531425016
134,SHAP-IQ,10,0.28461170196533203,2,,297.0,0.9652547742055249
135,SHAP-IQ,10,0.2885420322418213,2,,297.0,0.9758470190209225
136,SHAP-IQ,10,0.28513646125793457,2,,297.0,0.9804226994433669
137,SHAP-IQ,10,0.28496718406677246,2,,297.0,0.9798801981133228
138,SHAP-IQ,10,0.2836282253265381,2,,297.0,0.9802666768615047
139,SHAP-IQ,10,0.28397607803344727,2,,297.0,0.9580151917987365
140,SHAP-IQ,10,0.28334760665893555,2,,297.0,0.9799329602959377
141,SHAP-IQ,10,0.31050992012023926,2,,317.0,0.9740535312870932
142,SHAP-IQ,10,0.3096964359283447,2,,317.0,0.9807019489263689
143,SHAP-IQ,10,0.3103816509246826,2,,317.0,0.9810064680656735
144,SHAP-IQ,10,0.3087043762207031,2,,317.0,0.9745737445724598
145,SHAP-IQ,10,0.30989623069763184,2,,317.0,0.9732838421814536
146,SHAP-IQ,10,0.31006455421447754,2,,317.0,0.9795744591599024
147,SHAP-IQ,10,0.31110668182373047,2,,317.0,0.9787154637100827
148,SHAP-IQ,10,0.31032800674438477,2,,317.0,0.97794870380026
149,SHAP-IQ,10,0.31002259254455566,2,,317.0,0.9711445853249487
150,SHAP-IQ,10,0.3116295337677002,2,,317.0,0.9671760310655094
151,SHAP-IQ,10,0.33776378631591797,2,,338.0,0.9747489205802742
152,SHAP-IQ,10,0.3360259532928467,2,,338.0,0.9823951691837516
153,SHAP-IQ,10,0.33685851097106934,2,,338.0,0.9784037878370829
154,SHAP-IQ,10,0.33950090408325195,2,,338.0,0.9806015718583176
155,SHAP-IQ,10,0.33463478088378906,2,,338.0,0.9746881430926365
156,SHAP-IQ,10,0.3349788188934326,2,,338.0,0.9829666278920229
157,SHAP-IQ,10,0.3360748291015625,2,,338.0,0.976621889329485
158,SHAP-IQ,10,0.3390977382659912,2,,338.0,0.9746645746060834
159,SHAP-IQ,10,0.3341243267059326,2,,338.0,0.9766932098244989
160,SHAP-IQ,10,0.3375244140625,2,,338.0,0.9817080269669217
161,SHAP-IQ,10,0.3619842529296875,2,,358.0,0.9789899857257611
162,SHAP-IQ,10,0.36176180839538574,2,,358.0,0.9794288864328424
163,SHAP-IQ,10,0.3617243766784668,2,,358.0,0.9858606064963191
164,SHAP-IQ,10,0.3648853302001953,2,,358.0,0.9760770506940784
165,SHAP-IQ,10,0.3617286682128906,2,,358.0,0.9772132224590797
166,SHAP-IQ,10,0.36298179626464844,2,,358.0,0.9793368130952573
167,SHAP-IQ,10,0.3623795509338379,2,,358.0,0.9776751689395384
168,SHAP-IQ,10,0.3648815155029297,2,,358.0,0.9770018994810465
169,SHAP-IQ,10,0.36103010177612305,2,,358.0,0.9805090419212081
170,SHAP-IQ,10,0.36605024337768555,2,,358.0,0.9714212962275942
171,SHAP-IQ,10,0.38849592208862305,2,,379.0,0.9829434464569335
172,SHAP-IQ,10,0.38796234130859375,2,,379.0,0.9802520163656714
173,SHAP-IQ,10,0.38947319984436035,2,,379.0,0.9784817520029241
174,SHAP-IQ,10,0.39019060134887695,2,,379.0,0.9858809218961818
175,SHAP-IQ,10,0.38960814476013184,2,,379.0,0.9819951905883173
176,SHAP-IQ,10,0.3925008773803711,2,,379.0,0.985833641549406
177,SHAP-IQ,10,0.3895533084869385,2,,379.0,0.9841031017122884
178,SHAP-IQ,10,0.389620304107666,2,,379.0,0.9835029221249616
179,SHAP-IQ,10,0.4159994125366211,2,,379.0,0.9868552310959862
180,SHAP-IQ,10,0.3865816593170166,2,,379.0,0.9769255546361755
181,SHAP-IQ,10,0.412339448928833,2,,400.0,0.9818628639090992
182,SHAP-IQ,10,0.41793131828308105,2,,400.0,0.9872036438389665
183,SHAP-IQ,10,0.4172694683074951,2,,400.0,0.9821656318991745
184,SHAP-IQ,10,0.4203529357910156,2,,400.0,0.9843298524301753
185,SHAP-IQ,10,0.4178891181945801,2,,400.0,0.985360655057762
186,SHAP-IQ,10,0.420424222946167,2,,400.0,0.9877850948036554
187,SHAP-IQ,10,0.4149792194366455,2,,400.0,0.9855626125909854
188,SHAP-IQ,10,0.41363048553466797,2,,400.0,0.9794931331972833
189,SHAP-IQ,10,0.41773414611816406,2,,400.0,0.9878762077355705
190,SHAP-IQ,10,0.4199483394622803,2,,400.0,0.9853254273723129
191,3-STAR-SHAP,10,0.04299569129943848,3,0.0,,
192,SHAP-IQ,10,0.05961179733276367,3,,30.0,0.022016008662369302
193,SHAP-IQ,10,0.06068897247314453,3,,30.0,-0.14826580999545613
194,SHAP-IQ,10,0.06067538261413574,3,,30.0,0.0048272391733240605
195,SHAP-IQ,10,0.06130361557006836,3,,30.0,-0.4061068318819314
196,SHAP-IQ,10,0.05975461006164551,3,,30.0,-0.1328653864337057
197,SHAP-IQ,10,0.060735225677490234,3,,30.0,-0.05108100911364688
198,SHAP-IQ,10,0.06033658981323242,3,,30.0,-0.3049981605782992
199,SHAP-IQ,10,0.06126904487609863,3,,30.0,0.13189931307297809
200,SHAP-IQ,10,0.061022043228149414,3,,30.0,0.023149992084605442
201,SHAP-IQ,10,0.060813188552856445,3,,30.0,-0.6235283290407589
202,SHAP-IQ,10,0.08711910247802734,3,,51.0,0.09200199057567437
203,SHAP-IQ,10,0.0874030590057373,3,,51.0,0.438098160899246
204,SHAP-IQ,10,0.08703923225402832,3,,51.0,0.39058732570425514
205,SHAP-IQ,10,0.08616948127746582,3,,51.0,0.34814395659061403
206,SHAP-IQ,10,0.08542895317077637,3,,51.0,0.4376892458870595
207,SHAP-IQ,10,0.08627653121948242,3,,51.0,0.2160388959517343
208,SHAP-IQ,10,0.08765101432800293,3,,51.0,0.40420849300842787
209,SHAP-IQ,10,0.08691024780273438,3,,51.0,0.4153130540588724
210,SHAP-IQ,10,0.08679389953613281,3,,51.0,0.31776889697517696
211,SHAP-IQ,10,0.08810973167419434,3,,51.0,0.4640448412688776
212,SHAP-IQ,10,0.08984923362731934,3,,71.0,0.7263008570011666
213,SHAP-IQ,10,0.09016847610473633,3,,71.0,0.758911037030547
214,SHAP-IQ,10,0.09027242660522461,3,,71.0,0.7224032370226273
215,SHAP-IQ,10,0.09027624130249023,3,,71.0,0.6357795411390814
216,SHAP-IQ,10,0.09078097343444824,3,,71.0,0.5969285620180376
217,SHAP-IQ,10,0.09011149406433105,3,,71.0,0.705645216773382
218,SHAP-IQ,10,0.09054803848266602,3,,71.0,0.5756407707074433
219,SHAP-IQ,10,0.09012031555175781,3,,71.0,0.6966465286505966
220,SHAP-IQ,10,0.09036564826965332,3,,71.0,0.5692007819129478
221,SHAP-IQ,10,0.08979249000549316,3,,71.0,0.5891625753319765
222,SHAP-IQ,10,0.11371970176696777,3,,92.0,0.8067157536689685
223,SHAP-IQ,10,0.11410689353942871,3,,92.0,0.8191657698575722
224,SHAP-IQ,10,0.1136934757232666,3,,92.0,0.7621005537648049
225,SHAP-IQ,10,0.11410069465637207,3,,92.0,0.7574499647680257
226,SHAP-IQ,10,0.1145315170288086,3,,92.0,0.7059337685708177
227,SHAP-IQ,10,0.11449956893920898,3,,92.0,0.8008612196939868
228,SHAP-IQ,10,0.11362886428833008,3,,92.0,0.7877932844706139
229,SHAP-IQ,10,0.11326313018798828,3,,92.0,0.8364524070075978
230,SHAP-IQ,10,0.11371994018554688,3,,92.0,0.7721114247649
231,SHAP-IQ,10,0.11374068260192871,3,,92.0,0.7770142228624382
232,SHAP-IQ,10,0.135695219039917,3,,112.0,0.8253258650000117
233,SHAP-IQ,10,0.1353750228881836,3,,112.0,0.8696878062691817
234,SHAP-IQ,10,0.13628196716308594,3,,112.0,0.8076916752753008
235,SHAP-IQ,10,0.13632822036743164,3,,112.0,0.843167911601785
236,SHAP-IQ,10,0.13716912269592285,3,,112.0,0.8589749302570167
237,SHAP-IQ,10,0.13762521743774414,3,,112.0,0.8178317002192816
238,SHAP-IQ,10,0.13746905326843262,3,,112.0,0.8114625407781918
239,SHAP-IQ,10,0.13614368438720703,3,,112.0,0.8907451175515804
240,SHAP-IQ,10,0.13721060752868652,3,,112.0,0.8251896889262123
241,SHAP-IQ,10,0.1384902000427246,3,,112.0,0.7842172717043235
242,SHAP-IQ,10,0.16316938400268555,3,,133.0,0.8697350198523812
243,SHAP-IQ,10,0.16285085678100586,3,,133.0,0.8965619996585359
244,SHAP-IQ,10,0.16296863555908203,3,,133.0,0.9060308452158767
245,SHAP-IQ,10,0.16184091567993164,3,,133.0,0.9109579297425202
246,SHAP-IQ,10,0.16292977333068848,3,,133.0,0.8630904733433136
247,SHAP-IQ,10,0.16131973266601562,3,,133.0,0.9186742005517146
248,SHAP-IQ,10,0.16300082206726074,3,,133.0,0.8512477204573742
249,SHAP-IQ,10,0.16249585151672363,3,,133.0,0.895695274585798
250,SHAP-IQ,10,0.16246986389160156,3,,133.0,0.8559024626500572
251,SHAP-IQ,10,0.1624741554260254,3,,133.0,0.8530388356486072
252,SHAP-IQ,10,0.18864154815673828,3,,153.0,0.8922793209411394
253,SHAP-IQ,10,0.1878361701965332,3,,153.0,0.9017347838064165
254,SHAP-IQ,10,0.18665051460266113,3,,153.0,0.8648148596727175
255,SHAP-IQ,10,0.1873791217803955,3,,153.0,0.9329414156490234
256,SHAP-IQ,10,0.18760967254638672,3,,153.0,0.8610598844587201
257,SHAP-IQ,10,0.18889188766479492,3,,153.0,0.83532524886042
258,SHAP-IQ,10,0.1849353313446045,3,,153.0,0.9025433542409236
259,SHAP-IQ,10,0.18750548362731934,3,,153.0,0.8961213615909551
260,SHAP-IQ,10,0.18561840057373047,3,,153.0,0.9110062468626483
261,SHAP-IQ,10,0.18552255630493164,3,,153.0,0.8829355298746582
262,SHAP-IQ,10,0.2139284610748291,3,,174.0,0.9412901883485535
263,SHAP-IQ,10,0.2142045497894287,3,,174.0,0.8964969114758347
264,SHAP-IQ,10,0.21364402770996094,3,,174.0,0.9378752817735773
265,SHAP-IQ,10,0.21183490753173828,3,,174.0,0.9133098972756966
266,SHAP-IQ,10,0.2162947654724121,3,,174.0,0.9070093441556444
267,SHAP-IQ,10,0.21325898170471191,3,,174.0,0.9039768746307536
268,SHAP-IQ,10,0.2152419090270996,3,,174.0,0.8951267075465994
269,SHAP-IQ,10,0.21669578552246094,3,,174.0,0.9254675791391043
270,SHAP-IQ,10,0.2142648696899414,3,,174.0,0.9265789724700859
271,SHAP-IQ,10,0.21130132675170898,3,,174.0,0.8854406188785019
272,SHAP-IQ,10,0.23944902420043945,3,,194.0,0.9086744113856982
273,SHAP-IQ,10,0.240220308303833,3,,194.0,0.9252281440457784
274,SHAP-IQ,10,0.23858165740966797,3,,194.0,0.9440010349217902
275,SHAP-IQ,10,0.2378990650177002,3,,194.0,0.9361934045582343
276,SHAP-IQ,10,0.24145889282226562,3,,194.0,0.9191150461384318
277,SHAP-IQ,10,0.24097967147827148,3,,194.0,0.9211779190649239
278,SHAP-IQ,10,0.24000000953674316,3,,194.0,0.9084319563279312
279,SHAP-IQ,10,0.23869848251342773,3,,194.0,0.9367977494288374
280,SHAP-IQ,10,0.23827624320983887,3,,194.0,0.9303369843049348
281,SHAP-IQ,10,0.23978233337402344,3,,194.0,0.8941164134203462
282,SHAP-IQ,10,0.2673337459564209,3,,215.0,0.9528263605949163
283,SHAP-IQ,10,0.26877689361572266,3,,215.0,0.9318484570846134
284,SHAP-IQ,10,0.26756715774536133,3,,215.0,0.9308708587945262
285,SHAP-IQ,10,0.26436281204223633,3,,215.0,0.9268447489650422
286,SHAP-IQ,10,0.26726317405700684,3,,215.0,0.9447825957020193
287,SHAP-IQ,10,0.26993298530578613,3,,215.0,0.9122039525557308
288,SHAP-IQ,10,0.26563572883605957,3,,215.0,0.9038363198634414
289,SHAP-IQ,10,0.2677323818206787,3,,215.0,0.9266229077128645
290,SHAP-IQ,10,0.26693129539489746,3,,215.0,0.9177346879111832
291,SHAP-IQ,10,0.26796436309814453,3,,215.0,0.933899737368902
292,SHAP-IQ,10,0.29483532905578613,3,,235.0,0.914032093754014
293,SHAP-IQ,10,0.2939779758453369,3,,235.0,0.9490222966885036
294,SHAP-IQ,10,0.29654908180236816,3,,235.0,0.951308129671466
295,SHAP-IQ,10,0.29764699935913086,3,,235.0,0.9255168860327565
296,SHAP-IQ,10,0.2942190170288086,3,,235.0,0.9577371421190038
297,SHAP-IQ,10,0.2920875549316406,3,,235.0,0.9292612535533809
298,SHAP-IQ,10,0.2909855842590332,3,,235.0,0.9573253275558125
299,SHAP-IQ,10,0.2944324016571045,3,,235.0,0.9314958169879903
300,SHAP-IQ,10,0.2919037342071533,3,,235.0,0.9526382413772617
301,SHAP-IQ,10,0.29105186462402344,3,,235.0,0.9412853184511415
302,SHAP-IQ,10,0.3198835849761963,3,,256.0,0.9446229662628838
303,SHAP-IQ,10,0.3254220485687256,3,,256.0,0.9375672115934669
304,SHAP-IQ,10,0.32029104232788086,3,,256.0,0.9468357380226191
305,SHAP-IQ,10,0.32132959365844727,3,,256.0,0.9434538552843648
306,SHAP-IQ,10,0.3230156898498535,3,,256.0,0.9461861237387852
307,SHAP-IQ,10,0.3245553970336914,3,,256.0,0.9639393304630074
308,SHAP-IQ,10,0.32700157165527344,3,,256.0,0.9314299396499466
309,SHAP-IQ,10,0.32048463821411133,3,,256.0,0.9352729205201689
310,SHAP-IQ,10,0.3242180347442627,3,,256.0,0.9502015423121386
311,SHAP-IQ,10,0.32861852645874023,3,,256.0,0.9344063121257423
312,SHAP-IQ,10,0.25734901428222656,3,,276.0,0.945656211506441
313,SHAP-IQ,10,0.25700807571411133,3,,276.0,0.9503048777289219
314,SHAP-IQ,10,0.2561361789703369,3,,276.0,0.964024940068121
315,SHAP-IQ,10,0.2567603588104248,3,,276.0,0.9571148028389466
316,SHAP-IQ,10,0.2578747272491455,3,,276.0,0.962711694107109
317,SHAP-IQ,10,0.2576165199279785,3,,276.0,0.949205662123665
318,SHAP-IQ,10,0.2553281784057617,3,,276.0,0.959979015537565
319,SHAP-IQ,10,0.25850868225097656,3,,276.0,0.961214546834051
320,SHAP-IQ,10,0.2570981979370117,3,,276.0,0.9689243694008185
321,SHAP-IQ,10,0.25866079330444336,3,,276.0,0.944097750300986
322,SHAP-IQ,10,0.28278136253356934,3,,297.0,0.9650238453101839
323,SHAP-IQ,10,0.2862236499786377,3,,297.0,0.9576486281873349
324,SHAP-IQ,10,0.2873067855834961,3,,297.0,0.9667766652964633
325,SHAP-IQ,10,0.28908443450927734,3,,297.0,0.9679251213374164
326,SHAP-IQ,10,0.28254079818725586,3,,297.0,0.9649792020204997
327,SHAP-IQ,10,0.28231024742126465,3,,297.0,0.9614148052617693
328,SHAP-IQ,10,0.2800302505493164,3,,297.0,0.952563753619218
329,SHAP-IQ,10,0.28298115730285645,3,,297.0,0.9565169297688224
330,SHAP-IQ,10,0.2826831340789795,3,,297.0,0.9755617681319168
331,SHAP-IQ,10,0.2859981060028076,3,,297.0,0.9633911114575349
332,SHAP-IQ,10,0.3089582920074463,3,,317.0,0.9717542624202768
333,SHAP-IQ,10,0.31214427947998047,3,,317.0,0.9759067703832711
334,SHAP-IQ,10,0.30910778045654297,3,,317.0,0.9730936084024092
335,SHAP-IQ,10,0.30833959579467773,3,,317.0,0.9689838191473001
336,SHAP-IQ,10,0.30941319465637207,3,,317.0,0.974952441467491
337,SHAP-IQ,10,0.31116199493408203,3,,317.0,0.9713868541843078
338,SHAP-IQ,10,0.31072068214416504,3,,317.0,0.9762924451838506
339,SHAP-IQ,10,0.3086700439453125,3,,317.0,0.9613212628514232
340,SHAP-IQ,10,0.31077051162719727,3,,317.0,0.9624571280127846
341,SHAP-IQ,10,0.3091857433319092,3,,317.0,0.9722771988499532
342,SHAP-IQ,10,0.33217740058898926,3,,338.0,0.9774598201232764
343,SHAP-IQ,10,0.3353614807128906,3,,338.0,0.9807615379311658
344,SHAP-IQ,10,0.3357808589935303,3,,338.0,0.9650880280162561
345,SHAP-IQ,10,0.3382377624511719,3,,338.0,0.9734987900445479
346,SHAP-IQ,10,0.33412957191467285,3,,338.0,0.9694848108832809
347,SHAP-IQ,10,0.33734130859375,3,,338.0,0.9782423811622917
348,SHAP-IQ,10,0.33391237258911133,3,,338.0,0.9731008790380489
349,SHAP-IQ,10,0.3341538906097412,3,,338.0,0.9700885852457968
350,SHAP-IQ,10,0.3320775032043457,3,,338.0,0.9771884677421693
351,SHAP-IQ,10,0.33478403091430664,3,,338.0,0.9742487672928034
352,SHAP-IQ,10,0.3625926971435547,3,,358.0,0.9757285648801262
353,SHAP-IQ,10,0.3561279773712158,3,,358.0,0.9766599099725884
354,SHAP-IQ,10,0.36110806465148926,3,,358.0,0.9752517902663574
355,SHAP-IQ,10,0.3629930019378662,3,,358.0,0.9761690712537361
356,SHAP-IQ,10,0.3633730411529541,3,,358.0,0.967029053347906
357,SHAP-IQ,10,0.3636460304260254,3,,358.0,0.9825359283271486
358,SHAP-IQ,10,0.3635895252227783,3,,358.0,0.9745052195861279
359,SHAP-IQ,10,0.361316442489624,3,,358.0,0.9781334643571714
360,SHAP-IQ,10,0.3613440990447998,3,,358.0,0.9752373907584948
361,SHAP-IQ,10,0.364243745803833,3,,358.0,0.9741702685850175
362,SHAP-IQ,10,0.38947129249572754,3,,379.0,0.9789821234867525
363,SHAP-IQ,10,0.38805103302001953,3,,379.0,0.9778916836147548
364,SHAP-IQ,10,0.38715624809265137,3,,379.0,0.9749194530211723
365,SHAP-IQ,10,0.39243388175964355,3,,379.0,0.9819575081896409
366,SHAP-IQ,10,0.387223482131958,3,,379.0,0.9743107745850981
367,SHAP-IQ,10,0.38606929779052734,3,,379.0,0.9629318323495106
