,Algorithm,n,time,max fs size,mean MSE,budget,r2
32,SHAP-IQ,10,0.0844871997833252,2,,51.0,0.39071894908592397
33,SHAP-IQ,10,0.08386683464050293,2,,51.0,0.44834665823408537
34,SHAP-IQ,10,0.08345174789428711,2,,51.0,0.6022075569246448
35,SHAP-IQ,10,0.08379936218261719,2,,51.0,0.49779382223527935
36,SHAP-IQ,10,0.08374667167663574,2,,51.0,0.706144768742702
37,SHAP-IQ,10,0.08589649200439453,2,,51.0,0.47467555809857487
38,SHAP-IQ,10,0.08407258987426758,2,,51.0,0.5051692383332103
39,SHAP-IQ,10,0.08324384689331055,2,,51.0,0.48991140724912563
40,SHAP-IQ,10,0.0839691162109375,2,,51.0,0.6178738208388345
41,SHAP-IQ,10,0.08734583854675293,2,,71.0,0.7359790809743636
42,SHAP-IQ,10,0.08753371238708496,2,,71.0,0.7639837579517514
43,SHAP-IQ,10,0.08663010597229004,2,,71.0,0.6960296002874572
44,SHAP-IQ,10,0.08742666244506836,2,,71.0,0.7589216041886144
45,SHAP-IQ,10,0.08725810050964355,2,,71.0,0.5894673676202327
46,SHAP-IQ,10,0.08726024627685547,2,,71.0,0.724889666711391
47,SHAP-IQ,10,0.0871727466583252,2,,71.0,0.7058000513578109
48,SHAP-IQ,10,0.0871119499206543,2,,71.0,0.8390791474523933
49,SHAP-IQ,10,0.08726787567138672,2,,71.0,0.6908856540302521
50,SHAP-IQ,10,0.08779311180114746,2,,71.0,0.7838150165496875
51,SHAP-IQ,10,0.08829283714294434,2,,71.0,0.8094356323894406
52,SHAP-IQ,10,0.08741331100463867,2,,71.0,0.8353552318999703
53,SHAP-IQ,10,0.08718657493591309,2,,71.0,0.8321477299740578
54,SHAP-IQ,10,0.08624386787414551,2,,71.0,0.8206538411039023
55,SHAP-IQ,10,0.0868368148803711,2,,71.0,0.7707988555334653
56,SHAP-IQ,10,0.08771800994873047,2,,71.0,0.7782846853184405
57,SHAP-IQ,10,0.08742046356201172,2,,71.0,0.6858725418438547
58,SHAP-IQ,10,0.08714818954467773,2,,71.0,0.7530582477193092
59,SHAP-IQ,10,0.08705568313598633,2,,71.0,0.7434618270795423
60,SHAP-IQ,10,0.0867774486541748,2,,71.0,0.7934296469290663
61,SHAP-IQ,10,0.10969710350036621,2,,92.0,0.8714575941052537
62,SHAP-IQ,10,0.11056065559387207,2,,92.0,0.7303261138553878
63,SHAP-IQ,10,0.1120293140411377,2,,92.0,0.8337236981459043
64,SHAP-IQ,10,0.11019492149353027,2,,92.0,0.8680212750839207
65,SHAP-IQ,10,0.11108279228210449,2,,92.0,0.8716968083558851
66,SHAP-IQ,10,0.11166787147521973,2,,92.0,0.7970993029954634
67,SHAP-IQ,10,0.1108999252319336,2,,92.0,0.8862407920389893
68,SHAP-IQ,10,0.11035633087158203,2,,92.0,0.7929220494931528
69,SHAP-IQ,10,0.11015200614929199,2,,92.0,0.8549066125218772
70,SHAP-IQ,10,0.11146330833435059,2,,92.0,0.8083929482340526
71,SHAP-IQ,10,0.10993623733520508,2,,92.0,0.7827252114606684
72,SHAP-IQ,10,0.10979700088500977,2,,92.0,0.8570885816274693
73,SHAP-IQ,10,0.11048531532287598,2,,92.0,0.8087699393475591
74,SHAP-IQ,10,0.10994195938110352,2,,92.0,0.8825574323418464
75,SHAP-IQ,10,0.11068105697631836,2,,92.0,0.8530672659392475
76,SHAP-IQ,10,0.10975384712219238,2,,92.0,0.8553178527798573
77,SHAP-IQ,10,0.10977602005004883,2,,92.0,0.7987163452679371
78,SHAP-IQ,10,0.10879015922546387,2,,92.0,0.6538051277132734
79,SHAP-IQ,10,0.1102437973022461,2,,92.0,0.8393930869579064
80,SHAP-IQ,10,0.1107637882232666,2,,92.0,0.8378527079003589
81,SHAP-IQ,10,0.13286876678466797,2,,112.0,0.8822441760783359
82,SHAP-IQ,10,0.13205838203430176,2,,112.0,0.8760836177394287
83,SHAP-IQ,10,0.13275408744812012,2,,112.0,0.8849740876733407
84,SHAP-IQ,10,0.13170075416564941,2,,112.0,0.8795679665977515
85,SHAP-IQ,10,0.13331866264343262,2,,112.0,0.8804078371012148
86,SHAP-IQ,10,0.13199186325073242,2,,112.0,0.8614495031624656
87,SHAP-IQ,10,0.13294076919555664,2,,112.0,0.7672181792853052
88,SHAP-IQ,10,0.13278865814208984,2,,112.0,0.8395923950355069
89,SHAP-IQ,10,0.1330249309539795,2,,112.0,0.8596719105336257
90,SHAP-IQ,10,0.13201618194580078,2,,112.0,0.8373585521077763
91,SHAP-IQ,10,0.13213181495666504,2,,112.0,0.8494869745096907
92,SHAP-IQ,10,0.13374757766723633,2,,112.0,0.8674160614128046
93,SHAP-IQ,10,0.13280463218688965,2,,112.0,0.8735484040626045
94,SHAP-IQ,10,0.13145780563354492,2,,112.0,0.8607426189259566
95,SHAP-IQ,10,0.13178181648254395,2,,112.0,0.9004795227025281
96,SHAP-IQ,10,0.13185977935791016,2,,112.0,0.874119516278733
97,SHAP-IQ,10,0.13339519500732422,2,,112.0,0.8888958558227926
98,SHAP-IQ,10,0.13220500946044922,2,,112.0,0.869847326167744
99,SHAP-IQ,10,0.13301372528076172,2,,112.0,0.8318621503825774
100,SHAP-IQ,10,0.134019136428833,2,,112.0,0.8728190566033308
101,SHAP-IQ,10,0.15642642974853516,2,,133.0,0.8800889402364303
102,SHAP-IQ,10,0.15748286247253418,2,,133.0,0.9224322524594017
103,SHAP-IQ,10,0.15819740295410156,2,,133.0,0.9302047536060514
104,SHAP-IQ,10,0.1558699607849121,2,,133.0,0.9191623523845854
105,SHAP-IQ,10,0.155440092086792,2,,133.0,0.9014046008178053
106,SHAP-IQ,10,0.15605688095092773,2,,133.0,0.8934664625815634
107,SHAP-IQ,10,0.15780043601989746,2,,133.0,0.9109072400954318
108,SHAP-IQ,10,0.15585017204284668,2,,133.0,0.8733864664891153
109,SHAP-IQ,10,0.15834879875183105,2,,133.0,0.9021456252257591
110,SHAP-IQ,10,0.15665984153747559,2,,133.0,0.8984702196886911
111,SHAP-IQ,10,0.15659117698669434,2,,133.0,0.8907602585447175
112,SHAP-IQ,10,0.15591645240783691,2,,133.0,0.9090947395216716
113,SHAP-IQ,10,0.1577441692352295,2,,133.0,0.9309604617903706
114,SHAP-IQ,10,0.16005802154541016,2,,133.0,0.9114297367780841
115,SHAP-IQ,10,0.1561439037322998,2,,133.0,0.9172412963557847
116,SHAP-IQ,10,0.15738940238952637,2,,133.0,0.9003374232401705
117,SHAP-IQ,10,0.15653705596923828,2,,133.0,0.8996168606225683
118,SHAP-IQ,10,0.15670061111450195,2,,133.0,0.8845020840480347
119,SHAP-IQ,10,0.15743207931518555,2,,133.0,0.8998752476893854
120,SHAP-IQ,10,0.15817689895629883,2,,133.0,0.8606410740225399
121,SHAP-IQ,10,0.1815474033355713,2,,153.0,0.9287724687616336
122,SHAP-IQ,10,0.18153882026672363,2,,153.0,0.9116990561890914
123,SHAP-IQ,10,0.1818218231201172,2,,153.0,0.9291812989568377
124,SHAP-IQ,10,0.17942357063293457,2,,153.0,0.8677401355754462
125,SHAP-IQ,10,0.18076634407043457,2,,153.0,0.9105031626460464
126,SHAP-IQ,10,0.18277835845947266,2,,153.0,0.9153019825595706
127,SHAP-IQ,10,0.1811988353729248,2,,153.0,0.9280498661908342
128,SHAP-IQ,10,0.17995619773864746,2,,153.0,0.9137367808718021
129,SHAP-IQ,10,0.1778101921081543,2,,153.0,0.9049469607534494
130,SHAP-IQ,10,0.18312430381774902,2,,153.0,0.9087530238181206
131,SHAP-IQ,10,0.18137788772583008,2,,153.0,0.8983334551900178
132,SHAP-IQ,10,0.1824030876159668,2,,153.0,0.9338669934362838
133,SHAP-IQ,10,0.1811380386352539,2,,153.0,0.9385916877354528
134,SHAP-IQ,10,0.18132376670837402,2,,153.0,0.9355080180726075
135,SHAP-IQ,10,0.18055129051208496,2,,153.0,0.9379612965781436
136,SHAP-IQ,10,0.1807551383972168,2,,153.0,0.9477397188644642
137,SHAP-IQ,10,0.18253183364868164,2,,153.0,0.9142779802382671
138,SHAP-IQ,10,0.18109893798828125,2,,153.0,0.9310470315064113
139,SHAP-IQ,10,0.1824355125427246,2,,153.0,0.9227498072470413
140,SHAP-IQ,10,0.1797337532043457,2,,153.0,0.9046568759075434
141,SHAP-IQ,10,0.2063145637512207,2,,174.0,0.9413887638771239
142,SHAP-IQ,10,0.20835089683532715,2,,174.0,0.9396119993038827
143,SHAP-IQ,10,0.20802927017211914,2,,174.0,0.9338387990186795
144,SHAP-IQ,10,0.2084369659423828,2,,174.0,0.937485942842551
145,SHAP-IQ,10,0.20523571968078613,2,,174.0,0.9219330392004896
146,SHAP-IQ,10,0.20827198028564453,2,,174.0,0.941584301926393
147,SHAP-IQ,10,0.20831751823425293,2,,174.0,0.9135518120098923
148,SHAP-IQ,10,0.20614981651306152,2,,174.0,0.9259264991867137
149,SHAP-IQ,10,0.20917081832885742,2,,174.0,0.9501129604981386
150,SHAP-IQ,10,0.2065267562866211,2,,174.0,0.9445105400287418
151,SHAP-IQ,10,0.2055342197418213,2,,174.0,0.9208987135064124
152,SHAP-IQ,10,0.20942378044128418,2,,174.0,0.9419334084141868
153,SHAP-IQ,10,0.20717382431030273,2,,174.0,0.9156728689429317
154,SHAP-IQ,10,0.20794200897216797,2,,174.0,0.9357053226903022
155,SHAP-IQ,10,0.20834922790527344,2,,174.0,0.9387297625260328
156,SHAP-IQ,10,0.20725083351135254,2,,174.0,0.9397435031635168
157,SHAP-IQ,10,0.20763039588928223,2,,174.0,0.9261274795618926
158,SHAP-IQ,10,0.20949411392211914,2,,174.0,0.8977210491809311
159,SHAP-IQ,10,0.20931649208068848,2,,174.0,0.9505379196496531
160,SHAP-IQ,10,0.20802617073059082,2,,174.0,0.9406985937700518
161,SHAP-IQ,10,0.23572659492492676,2,,194.0,0.9302194229529616
162,SHAP-IQ,10,0.23415493965148926,2,,194.0,0.9451583471893794
163,SHAP-IQ,10,0.23185110092163086,2,,194.0,0.9316146738366009
164,SHAP-IQ,10,0.23474454879760742,2,,194.0,0.9274526830726058
165,SHAP-IQ,10,0.23483490943908691,2,,194.0,0.9566987343542841
166,SHAP-IQ,10,0.2326035499572754,2,,194.0,0.9302116956888329
167,SHAP-IQ,10,0.23316335678100586,2,,194.0,0.9348758582825304
168,SHAP-IQ,10,0.23248982429504395,2,,194.0,0.9559970423164521
169,SHAP-IQ,10,0.23322057723999023,2,,194.0,0.9291352335727561
170,SHAP-IQ,10,0.23102641105651855,2,,194.0,0.9384656141049584
171,SHAP-IQ,10,0.2311570644378662,2,,194.0,0.9385612590386466
172,SHAP-IQ,10,0.23092103004455566,2,,194.0,0.9474388195925365
173,SHAP-IQ,10,0.23446893692016602,2,,194.0,0.9559578753479844
174,SHAP-IQ,10,0.23481035232543945,2,,194.0,0.9491483135464358
175,SHAP-IQ,10,0.23151779174804688,2,,194.0,0.9473969572060621
176,SHAP-IQ,10,0.231034517288208,2,,194.0,0.9433810054719399
177,SHAP-IQ,10,0.22995924949645996,2,,194.0,0.9456145619113555
178,SHAP-IQ,10,0.2331409454345703,2,,194.0,0.9180399528156078
179,SHAP-IQ,10,0.23049211502075195,2,,194.0,0.9381757348892289
180,SHAP-IQ,10,0.22897100448608398,2,,194.0,0.9328032122880129
181,SHAP-IQ,10,0.2566251754760742,2,,215.0,0.954726086014387
182,SHAP-IQ,10,0.25736355781555176,2,,215.0,0.9477085327027491
183,SHAP-IQ,10,0.25899648666381836,2,,215.0,0.9567634351573754
184,SHAP-IQ,10,0.2596569061279297,2,,215.0,0.9539404421870655
185,SHAP-IQ,10,0.25881052017211914,2,,215.0,0.949648719952275
186,SHAP-IQ,10,0.25884056091308594,2,,215.0,0.9535024086638759
187,SHAP-IQ,10,0.25853538513183594,2,,215.0,0.967131840553316
188,SHAP-IQ,10,0.25862908363342285,2,,215.0,0.9393409208898016
189,SHAP-IQ,10,0.2593374252319336,2,,215.0,0.9305185722293801
190,SHAP-IQ,10,0.25841426849365234,2,,215.0,0.9524511889551548
191,SHAP-IQ,10,0.26450300216674805,2,,215.0,0.9495229889583954
192,SHAP-IQ,10,0.25969576835632324,2,,215.0,0.9441087800495602
193,SHAP-IQ,10,0.2587282657623291,2,,215.0,0.943935784442018
194,SHAP-IQ,10,0.2584044933319092,2,,215.0,0.9386679381365926
195,SHAP-IQ,10,0.2609891891479492,2,,215.0,0.9475309086739497
196,SHAP-IQ,10,0.2548525333404541,2,,215.0,0.9555344818062936
197,SHAP-IQ,10,0.2557799816131592,2,,215.0,0.9424316299054015
198,SHAP-IQ,10,0.2578880786895752,2,,215.0,0.9551813662137141
199,SHAP-IQ,10,0.26163434982299805,2,,215.0,0.9487229800353264
200,SHAP-IQ,10,0.258420467376709,2,,215.0,0.950039623083788
201,SHAP-IQ,10,0.2876427173614502,2,,235.0,0.9598558817137192
202,SHAP-IQ,10,0.29009532928466797,2,,235.0,0.9372102758773317
203,SHAP-IQ,10,0.28665828704833984,2,,235.0,0.9573085674678504
204,SHAP-IQ,10,0.28696346282958984,2,,235.0,0.9297315974828944
205,SHAP-IQ,10,0.2844717502593994,2,,235.0,0.9410791172925137
206,SHAP-IQ,10,0.28505587577819824,2,,235.0,0.9696430489466363
207,SHAP-IQ,10,0.283353328704834,2,,235.0,0.9697040052245232
208,SHAP-IQ,10,0.2889864444732666,2,,235.0,0.9660619654791366
209,SHAP-IQ,10,0.2843208312988281,2,,235.0,0.95804059256602
210,SHAP-IQ,10,0.28257298469543457,2,,235.0,0.9543079615503383
211,SHAP-IQ,10,0.28699493408203125,2,,235.0,0.9565468417044427
212,SHAP-IQ,10,0.2892181873321533,2,,235.0,0.9540083428962145
213,SHAP-IQ,10,0.28784990310668945,2,,235.0,0.9603330788339072
214,SHAP-IQ,10,0.2831861972808838,2,,235.0,0.9641978068643261
215,SHAP-IQ,10,0.28363990783691406,2,,235.0,0.9273702372333021
216,SHAP-IQ,10,0.28290700912475586,2,,235.0,0.9478940189257011
217,SHAP-IQ,10,0.2864646911621094,2,,235.0,0.9314526347129083
218,SHAP-IQ,10,0.2875673770904541,2,,235.0,0.9606102418635047
219,SHAP-IQ,10,0.2857673168182373,2,,235.0,0.9486006076096282
220,SHAP-IQ,10,0.2855842113494873,2,,235.0,0.9494393029423
221,SHAP-IQ,10,0.31157588958740234,2,,256.0,0.9647393819914812
222,SHAP-IQ,10,0.31293559074401855,2,,256.0,0.967548249531354
223,SHAP-IQ,10,0.3188588619232178,2,,256.0,0.9600827483711962
224,SHAP-IQ,10,0.3153383731842041,2,,256.0,0.9608626869857202
225,SHAP-IQ,10,0.31745243072509766,2,,256.0,0.9565702802729177
226,SHAP-IQ,10,0.3170897960662842,2,,256.0,0.9493933411659962
227,SHAP-IQ,10,0.31552743911743164,2,,256.0,0.9560599090973394
228,SHAP-IQ,10,0.31592679023742676,2,,256.0,0.9599960633741951
229,SHAP-IQ,10,0.31342506408691406,2,,256.0,0.9585186024354072
230,SHAP-IQ,10,0.3138420581817627,2,,256.0,0.9502513688683227
231,SHAP-IQ,10,0.3118021488189697,2,,256.0,0.952705096410462
232,SHAP-IQ,10,0.31479454040527344,2,,256.0,0.9594323524094197
233,SHAP-IQ,10,0.31656312942504883,2,,256.0,0.95824439149342
234,SHAP-IQ,10,0.3157820701599121,2,,256.0,0.9670614899966506
235,SHAP-IQ,10,0.3127760887145996,2,,256.0,0.9661663722761276
236,SHAP-IQ,10,0.3109898567199707,2,,256.0,0.9537642760442866
237,SHAP-IQ,10,0.31472349166870117,2,,256.0,0.9729230003383339
238,SHAP-IQ,10,0.31121158599853516,2,,256.0,0.9532835072126242
239,SHAP-IQ,10,0.3119018077850342,2,,256.0,0.9652502194850775
240,SHAP-IQ,10,0.312286376953125,2,,256.0,0.9575605237664496
241,SHAP-IQ,10,0.24906611442565918,2,,276.0,0.9674163602382573
242,SHAP-IQ,10,0.25332045555114746,2,,276.0,0.9674029311460682
243,SHAP-IQ,10,0.24952363967895508,2,,276.0,0.9788651478064487
244,SHAP-IQ,10,0.24881601333618164,2,,276.0,0.9748702500095173
245,SHAP-IQ,10,0.2484753131866455,2,,276.0,0.9718434031050526
246,SHAP-IQ,10,0.2536602020263672,2,,276.0,0.9720027209564965
247,SHAP-IQ,10,0.25073862075805664,2,,276.0,0.9620032304562407
248,SHAP-IQ,10,0.2498319149017334,2,,276.0,0.9671619158762751
249,SHAP-IQ,10,0.2513589859008789,2,,276.0,0.9636005593596718
250,SHAP-IQ,10,0.2514004707336426,2,,276.0,0.9751310411360851
251,SHAP-IQ,10,0.25002002716064453,2,,276.0,0.9648950257080771
252,SHAP-IQ,10,0.2513618469238281,2,,276.0,0.9768815770139228
253,SHAP-IQ,10,0.25141286849975586,2,,276.0,0.9754610652307424
254,SHAP-IQ,10,0.2504465579986572,2,,276.0,0.9617161923905503
255,SHAP-IQ,10,0.25046205520629883,2,,276.0,0.9714056330742156
256,SHAP-IQ,10,0.25116896629333496,2,,276.0,0.9790461747258551
257,SHAP-IQ,10,0.24913358688354492,2,,276.0,0.9651363216526655
258,SHAP-IQ,10,0.24878907203674316,2,,276.0,0.9666107551799452
259,SHAP-IQ,10,0.24930191040039062,2,,276.0,0.9721757691887225
260,SHAP-IQ,10,0.24984478950500488,2,,276.0,0.9660319138303498
261,SHAP-IQ,10,0.2775392532348633,2,,297.0,0.9578118357330664
262,SHAP-IQ,10,0.27957773208618164,2,,297.0,0.9637150983795744
263,SHAP-IQ,10,0.2777729034423828,2,,297.0,0.9604920470311425
264,SHAP-IQ,10,0.27736544609069824,2,,297.0,0.9812726011039563
265,SHAP-IQ,10,0.27619409561157227,2,,297.0,0.9624436977128404
266,SHAP-IQ,10,0.2785193920135498,2,,297.0,0.9739150382177792
267,SHAP-IQ,10,0.2762277126312256,2,,297.0,0.971165944894062
268,SHAP-IQ,10,0.27672338485717773,2,,297.0,0.9771477258634694
269,SHAP-IQ,10,0.27631545066833496,2,,297.0,0.9679590093234235
270,SHAP-IQ,10,0.27463316917419434,2,,297.0,0.9730267645985136
271,SHAP-IQ,10,0.27379584312438965,2,,297.0,0.9698944138755786
272,SHAP-IQ,10,0.27460217475891113,2,,297.0,0.9721232518813125
273,SHAP-IQ,10,0.27495408058166504,2,,297.0,0.9717545624132663
274,SHAP-IQ,10,0.2742922306060791,2,,297.0,0.973509107070272
275,SHAP-IQ,10,0.2781405448913574,2,,297.0,0.9713491079630389
276,SHAP-IQ,10,0.2756044864654541,2,,297.0,0.9739799193819968
277,SHAP-IQ,10,0.2767763137817383,2,,297.0,0.9777229563325587
278,SHAP-IQ,10,0.2767486572265625,2,,297.0,0.972359880528611
279,SHAP-IQ,10,0.2779529094696045,2,,297.0,0.96987343725346
280,SHAP-IQ,10,0.2749474048614502,2,,297.0,0.9723643277301047
281,SHAP-IQ,10,0.3032679557800293,2,,317.0,0.9802517153065469
282,SHAP-IQ,10,0.3000984191894531,2,,317.0,0.9790325099943449
283,SHAP-IQ,10,0.3001844882965088,2,,317.0,0.9711665244048189
284,SHAP-IQ,10,0.30077266693115234,2,,317.0,0.9706799802515693
285,SHAP-IQ,10,0.3019449710845947,2,,317.0,0.9744112327075967
286,SHAP-IQ,10,0.30286240577697754,2,,317.0,0.9685970483266958
287,SHAP-IQ,10,0.30162525177001953,2,,317.0,0.9682913949845856
288,SHAP-IQ,10,0.2983708381652832,2,,317.0,0.9835527236427286
289,SHAP-IQ,10,0.30569028854370117,2,,317.0,0.9753486260270064
290,SHAP-IQ,10,0.2995262145996094,2,,317.0,0.9706307726892608
291,SHAP-IQ,10,0.301738977432251,2,,317.0,0.9694264237554971
292,SHAP-IQ,10,0.30017662048339844,2,,317.0,0.9859480292351398
293,SHAP-IQ,10,0.30136561393737793,2,,317.0,0.9853421891458435
294,SHAP-IQ,10,0.29874682426452637,2,,317.0,0.9791634023024997
295,SHAP-IQ,10,0.30162978172302246,2,,317.0,0.9776989466873027
296,SHAP-IQ,10,0.3000311851501465,2,,317.0,0.9857741781543338
297,SHAP-IQ,10,0.3000478744506836,2,,317.0,0.9730001757047586
298,SHAP-IQ,10,0.29883265495300293,2,,317.0,0.9838848423142046
299,SHAP-IQ,10,0.3048396110534668,2,,317.0,0.9791191278610575
300,SHAP-IQ,10,0.30110764503479004,2,,317.0,0.9800530063594209
301,SHAP-IQ,10,0.3256247043609619,2,,338.0,0.9811561965241161
302,SHAP-IQ,10,0.3258481025695801,2,,338.0,0.9804344475359491
303,SHAP-IQ,10,0.326488733291626,2,,338.0,0.9712133233121181
304,SHAP-IQ,10,0.3272221088409424,2,,338.0,0.9731201507548265
305,SHAP-IQ,10,0.3262670040130615,2,,338.0,0.9850073264663298
306,SHAP-IQ,10,0.3259284496307373,2,,338.0,0.9790645076559247
307,SHAP-IQ,10,0.32649755477905273,2,,338.0,0.9759520565573594
308,SHAP-IQ,10,0.3274660110473633,2,,338.0,0.9787301442481581
309,SHAP-IQ,10,0.3259868621826172,2,,338.0,0.9753705039015474
310,SHAP-IQ,10,0.3270721435546875,2,,338.0,0.9791351404996951
311,SHAP-IQ,10,0.3273632526397705,2,,338.0,0.9770279907981969
312,SHAP-IQ,10,0.3247838020324707,2,,338.0,0.9847688815062945
313,SHAP-IQ,10,0.32636475563049316,2,,338.0,0.9828038384056537
314,SHAP-IQ,10,0.32459163665771484,2,,338.0,0.9837246811738523
315,SHAP-IQ,10,0.3258333206176758,2,,338.0,0.9818951892507883
316,SHAP-IQ,10,0.3247346878051758,2,,338.0,0.9720266026425172
317,SHAP-IQ,10,0.3240940570831299,2,,338.0,0.9822377738854592
318,SHAP-IQ,10,0.32623720169067383,2,,338.0,0.9688979674604624
319,SHAP-IQ,10,0.32854676246643066,2,,338.0,0.967650773843227
320,SHAP-IQ,10,0.3259403705596924,2,,338.0,0.9772548182949526
321,SHAP-IQ,10,0.35094618797302246,2,,358.0,0.9831306800792868
322,SHAP-IQ,10,0.3515787124633789,2,,358.0,0.9854100489944816
323,SHAP-IQ,10,0.3534269332885742,2,,358.0,0.987121788848654
324,SHAP-IQ,10,0.3525373935699463,2,,358.0,0.977342517765502
325,SHAP-IQ,10,0.3502321243286133,2,,358.0,0.9855711067681431
326,SHAP-IQ,10,0.35084986686706543,2,,358.0,0.9849401776217444
327,SHAP-IQ,10,0.3498673439025879,2,,358.0,0.9842500967797093
328,SHAP-IQ,10,0.3515658378601074,2,,358.0,0.9764672056264306
329,SHAP-IQ,10,0.3558797836303711,2,,358.0,0.9882609797192432
330,SHAP-IQ,10,0.35051774978637695,2,,358.0,0.9854657770309806
331,SHAP-IQ,10,0.3517906665802002,2,,358.0,0.9817812751164232
332,SHAP-IQ,10,0.3525090217590332,2,,358.0,0.977675287899238
333,SHAP-IQ,10,0.3517036437988281,2,,358.0,0.9847995243266053
334,SHAP-IQ,10,0.35126638412475586,2,,358.0,0.9745126144711334
335,SHAP-IQ,10,0.35103893280029297,2,,358.0,0.9771557437261851
336,SHAP-IQ,10,0.35311388969421387,2,,358.0,0.9768808421567264
337,SHAP-IQ,10,0.3531632423400879,2,,358.0,0.9801959059473523
338,SHAP-IQ,10,0.3492097854614258,2,,358.0,0.9715627892685258
339,SHAP-IQ,10,0.3506593704223633,2,,358.0,0.9795095372128041
340,SHAP-IQ,10,0.351804256439209,2,,358.0,0.9833486997894032
341,SHAP-IQ,10,0.3776857852935791,2,,379.0,0.9816202948900165
342,SHAP-IQ,10,0.37870049476623535,2,,379.0,0.9841896888740821
343,SHAP-IQ,10,0.3831193447113037,2,,379.0,0.9824307163231927
344,SHAP-IQ,10,0.3764469623565674,2,,379.0,0.9820635852683784
345,SHAP-IQ,10,0.37637853622436523,2,,379.0,0.9839660922420398
346,SHAP-IQ,10,0.3787851333618164,2,,379.0,0.9858058089162836
347,SHAP-IQ,10,0.3775491714477539,2,,379.0,0.9807220884714309
348,SHAP-IQ,10,0.3777425289154053,2,,379.0,0.9870402114722446
349,SHAP-IQ,10,0.3765707015991211,2,,379.0,0.983374273055563
350,SHAP-IQ,10,0.3775665760040283,2,,379.0,0.9865250737922013
351,SHAP-IQ,10,0.3826124668121338,2,,379.0,0.9888213666209248
352,SHAP-IQ,10,0.3828303813934326,2,,379.0,0.9870064672689443
353,SHAP-IQ,10,0.37551212310791016,2,,379.0,0.9837722637261498
354,SHAP-IQ,10,0.38039422035217285,2,,379.0,0.9850070687514878
355,SHAP-IQ,10,0.37712860107421875,2,,379.0,0.984772300901777
356,SHAP-IQ,10,0.38162946701049805,2,,379.0,0.9782021246397108
357,SHAP-IQ,10,0.376373291015625,2,,379.0,0.9855075076533357
358,SHAP-IQ,10,0.3762695789337158,2,,379.0,0.9795028377506914
359,SHAP-IQ,10,0.3760032653808594,2,,379.0,0.9814448780922325
360,SHAP-IQ,10,0.3788628578186035,2,,379.0,0.9809665670427831
361,SHAP-IQ,10,0.40471315383911133,2,,400.0,0.9823236600058615
362,SHAP-IQ,10,0.4041144847869873,2,,400.0,0.9845434028681552
363,SHAP-IQ,10,0.4055497646331787,2,,400.0,0.9864822183371386
364,SHAP-IQ,10,0.40624165534973145,2,,400.0,0.9851897703789829
365,SHAP-IQ,10,0.4071669578552246,2,,400.0,0.9810147040255512
366,SHAP-IQ,10,0.40973353385925293,2,,400.0,0.9830206283251482
